text,created_at,retweet_count,favorite_count
Thank you Pennsylvania- I am forever grateful for your amazing support. Lets MAKE AMERICA GREAT AGAIN! #MAGA… https://t.co/qbcJZAzw6z,11/7/16,18558,48417
Thank you Michigan! This is a MOVEMENT that will never be seen again- it's our last chance to #DrainTheSwamp! Watch… https://t.co/cSdGkCFYRL,11/7/16,15691,39214
Our American comeback story begins 11/8/16. Together we will MAKE AMERICA SAFE &amp; GREAT again for everyone! Watch:… https://t.co/ek8Cn3CgTr,11/7/16,15058,37113
Thank you Minnesota! It is time to #DrainTheSwamp &amp; #MAGA! #ICYMI- watch: https://t.co/fVThC7yIL6 https://t.co/e8SaXiJrxj,11/6/16,9567,25416
MONDAY - 11/7/2016Scranton Pennsylvania at 5:30pm.https://t.co/BcErCtsPdFGrand Rapids Michigan at 11pm.… https://t.co/pgFMLp0173,11/6/16,10190,27273
Thank you Iowa - Get out &amp; #VoteTrumpPence16! https://t.co/HfihPERFgZ https://t.co/QsukELQmKb,11/6/16,9218,26645
Van Jones: ‘There Is A Crack in the Blue Wall’ — It Has to Do With Trade: https://t.co/BvEF9cC7o7,11/6/16,8529,19420
Great night in Denver Colorado- thank you! Together we will MAKE AMERICA GREAT AGAIN! #ICYMI watch rally here:… https://t.co/LbvNHo6T2k,11/6/16,11018,31879
Thank you Reno Nevada. NOTHING will stop us in our quest to MAKE AMERICA SAFE AND GREAT AGAIN! #AmericaFirst… https://t.co/A4eeHoCbGS,11/6/16,18650,47082
Join me live in Reno Nevada!https://t.co/T4bf1hrxaA https://t.co/EPqRXHa1CM,11/6/16,4736,17802
JOIN ME TOMORROW!MINNESOTA • 2pmhttps://t.co/WcgLh4prS7MICHIGAN • 6pmhttps://t.co/9BqGVKNNrtVIRGINIA • 9:30p… https://t.co/A1oVhCrT6t,11/6/16,6932,18440
#DrainTheSwamp!https://t.co/z68vGp9Bvf,11/5/16,10861,22060
Top Clinton Aides Bemoan Campaign ‘All Tactics’ No Vision: https://t.co/mHYvQtIq78,11/5/16,8130,16602
‘Must Act Immediately’: Clinton Charity Lawyer Told Execs They Were Breaking The Lawhttps://t.co/hsi4qhqTV1,11/5/16,12637,21423
Watch Coach Mike Ditka- a great guy and supporter tonight at 8pmE on #WattersWorld with @jessebwatters @FoxNews.,11/5/16,6773,21041
Thank you Wilmington North Carolina. We are 3 days away from the CHANGE you've been waiting for your entire life!… https://t.co/6ZJZRBfLST,11/5/16,11008,32220
Thank you for the incredible support this morning Tampa Florida! #ICYMI- watch here: https://t.co/q43kHf7MoE https://t.co/1GscFNaV4L,11/5/16,8224,23453
Join me in Denver Colorado tonight at 9:30pm: https://t.co/LJYGIK7MriNEW- Scranton Pennsylvania Monday @ 5:30pm: https://t.co/BcErCtsPdF,11/5/16,5813,16526
MAKE AMERICA GREAT AGAIN!,11/5/16,59098,115387
Thank you Hershey Pennsylvania. Get out &amp; VOTE on November 8th &amp; we will #MAGA! #RallyForRiley #ICYMI watch here… https://t.co/maWukVBTr8,11/5/16,10275,28347
Join me in Denver Colorado tomorrow at 9:30pm!Tickets: https://t.co/LJYGIK7Mri,11/4/16,5455,16787
Join me live in Hershey Pennsylvania! #MakeAmericaGreatAgain LIVE: https://t.co/xEj6sZpb12 https://t.co/JWfGI1vlwW,11/4/16,6651,19738
The only thing that can stop this corrupt machine is YOU. The only force strong enough to save our country is US.… https://t.co/7dcSHOkuzc,11/4/16,33882,65111
Thank you Ohio! VOTE so we can replace Obamacare and save healthcare for every family in the United States! Watch:… https://t.co/7CH8ZnGdOa,11/4/16,9591,25451
Join me live in Wilmington Ohio!https://t.co/nQ2p4EulLu,11/4/16,3758,13655
If Obama worked as hard on straightening out our country as he has trying to protect and elect Hillary we would all be much better off!,11/4/16,41479,102045
'ICE OFFICERS WARN HILLARY IMMIGRATION PLAN WILL UNLEASH GANGS CARTELS &amp; DRUG VIOLENCE NATIONWIDE'… https://t.co/09aSrBwQrv,11/4/16,17286,26364
Thank you NH! We will end illegal immigration stop the drugs deport all criminal aliens&amp;save American lives! Watc… https://t.co/uxcazVkb32,11/4/16,7466,20856
Clinton Aides: ‘Definitely’ Not Releasing Some HRC Emails:https://t.co/GY5pGKaDoW,11/4/16,8002,15927
The Clinton Campaign at Obama Justice #DrainTheSwamphttps://t.co/LZkvFc071z,11/4/16,7487,15001
Join me today in Wilmington Ohio at 4pm: https://t.co/eCLECMkYLwTomorrow- Tampa Florida at 10am: https://t.co/N9380pVmuM,11/4/16,4153,12957
There is no challenge too great no dream outside of our reach! Thank you Selma North Carolina!#ICYMI watch here… https://t.co/8uIrhgYRsl,11/4/16,11856,31783
Join me in Wilmington Ohio tomorrow at 4:00pm! It is time to #DrainTheSwamp! Tickets: https://t.co/eCLECM3nmW https://t.co/sb5irRxjxJ,11/3/16,6414,18628
#CrookedHillary is unfit to serve. https://t.co/bSuGvInNF1,11/3/16,19868,36448
Thank you Concord North Carolina! When WE win on November 8th we are going to Washington D.C. and we are going t… https://t.co/7j4MBn1Waf,11/3/16,12262,33150
Watching my beautiful wife Melania speak about our love of country and family. We will make you all very proud.… https://t.co/DiKmSnTlC2,11/3/16,16768,55454
Looking at Air Force One @ MIA. Why is he campaigning instead of creating jobs &amp; fixing Obamacare? Get back to work for the American people!,11/3/16,30048,73759
ObamaCare is a total disaster. Hillary Clinton wants to save it by making it even more expensive. Doesn't work I will REPEAL AND REPLACE!,11/3/16,15563,45972
My wife Melania will be speaking in Pennsylvania this afternoon. So exciting big crowds! I will be watching from North Carolina.,11/3/16,12052,46156
Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #DrainTheSwamp https://t.co/tSI0YP2LL9,11/3/16,11009,28978
#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm,11/2/16,17821,37250
Thank you Orlando Florida! We are just six days away from delivering justice for every forgotten man woman and ch… https://t.co/LPXBQZ5AXt,11/2/16,16514,45532
After decades of lies and scandal Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq,11/2/16,26356,48200
Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: https://t.co/ZZjbGDZP7e,11/2/16,9997,19222
It pays to have friends in high places- like the Justice Department. Clearly the Clintons do. #DrainTheSwamp! https://t.co/KZXB4B156M,11/2/16,11159,21905
Thank you Miami! In 6 days we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White… https://t.co/MKYPOp0MeD,11/2/16,12418,33103
Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.,11/2/16,30246,87203
Crooked Hillary Clinton deleted 33000 e-mails AFTER they were subpoenaed by the United States Congress. Guilty - cannot run. Rigged system!,11/2/16,18560,48458
I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary costs will triple!,11/2/16,17346,50902
You can change your vote in six states. So now that you see that Hillary was a big mistake change your vote to MAKE AMERICA GREAT AGAIN!,11/2/16,25391,58439
Join me in Florida tomorrow!MIAMI•12pmhttps://t.co/A3X71Q6sG2ORLANDO•4pmhttps://t.co/6BqTVoty5CPENSACOLA•7p… https://t.co/kEQuuJeO1B,11/2/16,8314,18853
Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp; #MAGA!… https://t.co/gKBkKmTudn,11/2/16,12686,32053
WikiLeaks emails reveal Podesta urging Clinton camp to 'dump' emails. Time to #DrainTheSwamp!https://t.co/P3ajiACiXK,11/1/16,14276,25817
'Podesta urged Clinton team to hand over emails after use of private server emerged' https://t.co/NYvVmoA8wl,11/1/16,8363,17037
Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea ‘There’s Something There'https://t.co/EvBp0xESPN https://t.co/QIDBiDpat8,11/1/16,10619,21633
Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173,11/1/16,9122,15925
Trump promises special session to repeal Obamacare: https://t.co/wTCd108yrV,11/1/16,8479,18654
'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq,11/1/16,10856,18787
.@DarrellIssa is a very good man. Help him win his congressional seat in California.,11/1/16,10566,24122
#ICYMI: Governor @mike_pence and I were in Valley Forge Pennsylvania today. You can watch it here:… https://t.co/6GWgmCV23Z,11/1/16,7662,20695
So terrible that Crooked didn't report she got the debate questions from Donna Brazile if that were me it would have been front page news!,11/1/16,32713,80724
JOIN ME TOMORROW IN FLORIDA!MIAMI•12pmhttps://t.co/A3X71Q6sG2ORLANDO•4pmhttps://t.co/6BqTVoty5CPENSACOLA•7p… https://t.co/kNzrAeuLZO,11/1/16,8773,17583
Crooked Hillary should not be allowed to run for president. She deleted 33000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!,11/1/16,23747,59656
Wow now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks mostly before the Crooked Hillary blow-up!,11/1/16,16479,39631
Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!,11/1/16,21459,55584
Wow! I hear you Warren Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!Watch: https://t.co/pjXELwc5E1,10/31/16,8538,24427
#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa,10/31/16,16015,27779
Thank you Grand Rapids Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K,10/31/16,9429,23099
$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO,10/31/16,9178,22251
Legendary basketball coach Bobby Knight who has 900+ wins many championships and a gold medal will be introducing… https://t.co/aHltfG7U4I,10/31/16,13169,42983
'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamphttps://t.co/6qOO7FZSvF,10/31/16,14570,23213
Join me tomorrow in Michigan!Grand Rapids at 12pm:https://t.co/xFPRNF7pnFWarren at 3pm:https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd,10/31/16,7998,19990
Beautiful rally in Albuquerque New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwampWatch rally:… https://t.co/K2RSgt2Zh5,10/31/16,12825,29251
Thank you Greeley CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… https://t.co/qz5AL7zvp4,10/30/16,11627,27255
Thank you Las Vegas Nevada- I love you! Departing for Greeley Colorado now. Get out &amp; VOTE! #ICYMI- watch here:… https://t.co/uIloPRtEn9,10/30/16,8325,22954
See you tomorrow Michigan!Grand Rapids MI tomorrow at noon:https://t.co/xFPRNEPNZ5Warren MI tomorrow at 3pm:… https://t.co/UHRTgS88B5,10/30/16,7869,20476
